Unnamed: 0,property_type,sector,society,price,area,price_per_sqft,areaWithType,bedRoom,bathroom,balcony,additionalRoom,floorNum,facing,agePossession,nearbyLocations,furnishDetails,features
,house,sector 109,international city by sobha phase 1,5.7,5400.0,10556.0,Plot area 600(501.68 sq.m.),4,5,3+,"study room,pooja room,servant room,store room",3.0,East,1 to 5 Year Old,"['Dwarka sector 21 metro station', 'Pacific D21 Mall', 'Dharampeth Main Road', 'Dwarka Expressway', 'The Shikshiyan School', 'The NorthCap University', ""Rion's Hospital"", 'Indira Gandhi International Airport', 'Gurgaon railway station', 'The Executive Centre', 'Luxus Haritma Resort', ""Oyster's Water Park"", 'BSF Golf Course']","['8 Wardrobe', '11 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']"
,house,sector 9,independent,3.2,2367.0,13519.0,Plot area 263(219.9 sq.m.),3,3,2,not available,1.0,East,10+ Year Old,"['Chintapurni Mandir', 'State bank ATM', 'Shree Krishna Hospital Gurgaon', 'Esic Hospital Gurugram', 'Dr. Hitesh Dawar', 'Prateek Nursing Home And Polyclinic', 'Kr Dental Hub', 'Shri Multispeciality Hospital', 'Bhardwaj Hospital', 'Dr. Ashok Jain', 'Sneh Hospital Gurgaon', 'R K Hospital Gurgaon', 'Pearl Dental Clinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Taneja Hospital', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'Pizza Hut', 'Basai dhankot railway station', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']","['3 Wardrobe', '3 Fan', '1 Exhaust Fan', '30 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Park', 'Visitor Parking', 'Low Density Society']"
,house,sector 56,independent,11.5,2736.0,42032.0,Plot area 304(254.18 sq.m.),12,13,3+,"study room,pooja room,servant room",4.0,West,1 to 5 Year Old,"['Sector metro station', 'Sector metro station', 'Sector 54 chowk metro station', 'Sanatan Dharm Mandir', 'Radhakrishna Shani Mandir', 'State bank ATM', 'Icici bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Indusind bank ATM', 'Surgicare Hospital Gurgaon', 'Kriti Hospital', 'Anand Hospital Gurgaon', 'pracksht hospital', 'Arunodaya Deseret Eye Hospital', 'Arihant Hospital', 'HUDA Office Complex', 'Medisca', 'Apollo Pharmacy', 'Heera Fuel Station', 'HCG CNG Station', '222', 'Hdfc bank and atm', 'Kotak mahindra bank', 'Indusind bank', 'State bank of india', 'Axis bank', 'Icici bank', 'Hdfc bank', 'Hdfc bank & atm', 'Hdfc bank', 'Pizza Hut', 'Wat-a-Burger', 'Burger Singh', 'Bikanerwala', 'Naivedyam Restaurant', 'Clock tower', 'Starbucks', ""Carl's Jr."", 'Cafe Tonini', 'Sagar Ratna', 'Shophouse by Kylin', 'IILM', 'Iilm University', 'Sushant College of Arts & Architecture', 'Ansal Institute of Technology', 'Suncity School']","['5 Wardrobe', '9 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '5 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
,house,sector 48,vipul tatvam villa,7.69,3195.0,24069.0,Plot area 355(296.83 sq.m.),4,5,3,"pooja room,study room,servant room,store room",2.0,North-West,5 to 10 Year Old,"['Athena', 'Star Mall', 'The Sixth Element School', 'K.R.Mangalam World School', 'Medhaam Pre School & Daycare', 'Peer Baba Ki Mazar', 'HDFC Bank', 'Punjab National Bank', 'Axis Bank', 'Sushil Park', 'CoNexus.Life B35', 'World Tech Park', 'Marriott Courtyard', 'Moksh Wellness Pvt Ltd.', 'Bharat Petroleum Petrol Pump']","['4 Wardrobe', '1 Exhaust Fan', '6 Geyser', '1 Stove', '8 Light', '9 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
,house,sector 82,independent,7.0,3240.0,21605.0,Plot area 360(301.01 sq.m.),4,4,3+,"pooja room,study room,servant room",1.0,North-East,1 to 5 Year Old,"['Orris Community Center', 'Petrol Pump Indian Oil', 'Essar Petrol Pump', 'Petrol Pump Indian Oil', 'Petrol Pump', 'Indian Oil', 'HP Petrol Pump', 'Vijay Petrol Pump', 'KFC', 'Pizza Hut', 'Rao Dhaba', ""McDonald's""]","['13 Fan', '1 Exhaust Fan', '6 Geyser', '38 Light', '7 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
,house,sector 7,independent,1.55,1116.0,13889.0,Plot area 120(100.34 sq.m.),2,2,2,not available,1.0,East,5 to 10 Year Old,"['State bank ATM', 'Taneja Hospital', 'Geeta Nursing Home Gurgaon', 'Pearl Dental Clinic', 'Chiranjiv Hospital', 'Dr. Madan Clinic', 'Dev Man Kathuria Clinic', 'Swastik Maternity and Medical Centre', 'Ravi Clinic and Health Care Centre', 'Aryan Hospital', 'Dr. Ashok Jain', 'Bindal Clinic', 'Satyam Hospital Gurgaon', 'D.R. Rajnis Gupta Clinic', 'M.S Hospital', 'My Care Clinic', 'Triveni Hospital Gurgaon', 'Sparsh Hospital Gurgaon', 'Shiv Mahima Patient Care Bureau', 'Bhatnagar Maternity and Nursing Home', 'Shri Gobind Hospital', 'Gurgaon Eye Centre', 'Lal Superspeciality Hospital', 'Dr. Ajay S. Gupta Clinic', 'Navjeevan Hospital and Maternity Centre', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Ankur Clinic and Maternity Home', 'Kidney Clinic', 'Tirath Ram Hospitals Pvt Ltd', 'Kharbanda Maternity and Nursing Home', 'Gupta Hospital Gurgaon', 'Dentecare - Multispeciality Dental Clinic', 'Lall Eye Care Centre', 'Om Charitable Dental & Implant Centre', 'Lalit Dental Care', 'Lall Nursing and Maternity Home', 'Shubham Hospital Gurgaon', 'Sethi Hospital Gurgaon', 'Kr Dental Hub', 'M Goel Hospital', 'Pasricha Hospital and Maternity Home', 'Verma E.N.T. Hospital', 'State bank of india', 'Hdfc bank', 'Kotak bank', 'Indian bank', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']","['2 Wardrobe', '3 Fan', '60 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Park', 'Recently Renovated', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society']"
,house,sector 7,independent,3.85,2628.0,14650.0,Plot area 292(244.15 sq.m.),4,4,3,not available,3.0,North-West,10+ Year Old,"['Chintapurni Mandir', 'State bank ATM', 'Dr. Ashok Jain', 'Pearl Dental Clinic', 'Kr Dental Hub', 'Taneja Hospital', 'Gurgaon Eye Centre', 'Aryan Hospital', 'Geeta Nursing Home Gurgaon', 'Prateek Nursing Home And Polyclinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Shree Krishna Hospital Gurgaon', 'D.R. Rajnis Gupta Clinic', 'Chiranjiv Hospital', 'Dr. Madan Clinic', 'Ravi Clinic and Health Care Centre', 'Esic Hospital Gurugram', 'Sparsh Hospital Gurgaon', 'Dev Man Kathuria Clinic', 'Swastik Maternity and Medical Centre', 'Bindal Clinic', 'Bhatnagar Maternity and Nursing Home', 'M.S Hospital', 'Dr. Sindhu Clinic', 'Satyam Hospital Gurgaon', 'My Care Clinic', 'Triveni Hospital Gurgaon', 'Sneh Hospital Gurgaon', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Shiv Mahima Patient Care Bureau', 'Dr. Agya Ram Sharma Clinic', 'Kidney Clinic', 'Shri Gobind Hospital', 'Ankur Clinic and Maternity Home', 'Lal Superspeciality Hospital', 'Navjeevan Hospital and Maternity Centre', 'Kharbanda Maternity and Nursing Home', 'Lalit Dental Care', 'GH Gurgaon', 'Dentecare - Multispeciality Dental Clinic', 'Lall Eye Care Centre', 'Hdfc bank', 'Kotak bank', 'Indian bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']","['21 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Park', 'Visitor Parking', 'Low Density Society']"
,house,sector 7,independent,2.0,1440.0,13889.0,Plot area 160(133.78 sq.m.),2,2,2,not available,2.0,North-West,10+ Year Old,"['Chintapurni Mandir', 'Sheetla Mata Mandir', 'State bank ATM', 'Yashroop Medical Centre', 'Dr. Sindhu Clinic', ""Dr. Anurag's Child Care Clinic"", 'Dr. Mittal Clinic', 'Jiya Clinic', 'Sneh Hospital Gurgaon', 'Sarvodya Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Gurgaon Eye Centre', 'GH Gurgaon', 'Prateek Nursing Home And Polyclinic', 'Dr. Agya Ram Sharma Clinic', 'Kr Dental Hub', 'Sparsh Hospital Gurgaon', 'Aryan Hospital', 'D.R. Rajnis Gupta Clinic', 'Bhatnagar Maternity and Nursing Home', 'Dr. Ashok Jain', 'Bhardwaj Hospital', 'Dr. Hitesh Dawar', 'R K Hospital Gurgaon', 'Dr. Sarvejeet Singh', 'Geeta Nursing Home Gurgaon', 'Ravi Clinic and Health Care Centre', 'Pearl Dental Clinic', 'Centre For Sight Gurgaon New Railway Road', 'Jeevan Jyoti Hospital Gurgaon', 'Chirag Hospital Pvt. Ltd', 'Kidney Clinic', 'Dr. Tomar Clinic', 'Jackson Hospital', 'Children Hospital', 'Nidhi Clinic', 'Lalit Dental Care', 'Taneja Hospital', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Lieutenant Atul Kataria School', 'Dronacharya Government College', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']","['40 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Park', 'Visitor Parking', 'Low Density Society']"
,house,sector 7,independent,3.1,2250.0,13778.0,Plot area 250(209.03 sq.m.),3,3,2,not available,2.0,North-West,10+ Year Old,"['Chintapurni Mandir', 'State bank ATM', 'Dr. Ashok Jain', 'Pearl Dental Clinic', 'Kr Dental Hub', 'Taneja Hospital', 'Gurgaon Eye Centre', 'Aryan Hospital', 'Geeta Nursing Home Gurgaon', 'Prateek Nursing Home And Polyclinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Shree Krishna Hospital Gurgaon', 'D.R. Rajnis Gupta Clinic', 'Chiranjiv Hospital', 'Dr. Madan Clinic', 'Ravi Clinic and Health Care Centre', 'Esic Hospital Gurugram', 'Sparsh Hospital Gurgaon', 'Dev Man Kathuria Clinic', 'Swastik Maternity and Medical Centre', 'Bindal Clinic', 'Bhatnagar Maternity and Nursing Home', 'M.S Hospital', 'Dr. Sindhu Clinic', 'Satyam Hospital Gurgaon', 'My Care Clinic', 'Triveni Hospital Gurgaon', 'Sneh Hospital Gurgaon', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Shiv Mahima Patient Care Bureau', 'Dr. Agya Ram Sharma Clinic', 'Kidney Clinic', 'Shri Gobind Hospital', 'Ankur Clinic and Maternity Home', 'Lal Superspeciality Hospital', 'Navjeevan Hospital and Maternity Centre', 'Kharbanda Maternity and Nursing Home', 'Lalit Dental Care', 'GH Gurgaon', 'Dentecare - Multispeciality Dental Clinic', 'Lall Eye Care Centre', 'Hdfc bank', 'Kotak bank', 'Indian bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']","['6 Wardrobe', '30 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Park', 'Visitor Parking', 'Low Density Society']"
,house,sector 7,independent,2.25,1440.0,15625.0,Plot area 160(133.78 sq.m.),3,3,2,not available,2.0,North-West,10+ Year Old,"['Chintapurni Mandir', 'State bank ATM', 'Dr. Ashok Jain', 'Pearl Dental Clinic', 'Taneja Hospital', 'Kr Dental Hub', 'Shree Krishna Hospital Gurgaon', 'Esic Hospital Gurugram', 'Prateek Nursing Home And Polyclinic', 'Geeta Nursing Home Gurgaon', 'Aryan Hospital', 'Dr. Madan Clinic', 'Gurgaon Eye Centre', 'Chiranjiv Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Dev Man Kathuria Clinic', 'D.R. Rajnis Gupta Clinic', 'Sarvodya Hospital', 'Ravi Clinic and Health Care Centre', 'Swastik Maternity and Medical Centre', 'Satyam Hospital Gurgaon', 'Sparsh Hospital Gurgaon', 'Bindal Clinic', 'M.S Hospital', 'My Care Clinic', 'Shiv Mahima Patient Care Bureau', 'Triveni Hospital Gurgaon', 'Bhatnagar Maternity and Nursing Home', 'Ankur Clinic and Maternity Home', 'Shri Gobind Hospital', 'Navjeevan Hospital and Maternity Centre', 'Lal Superspeciality Hospital', 'Dr. Sindhu Clinic', 'Sneh Hospital Gurgaon', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Kidney Clinic', 'Dr. Agya Ram Sharma Clinic', 'Dr. Ajay S. Gupta Clinic', 'Kharbanda Maternity and Nursing Home', 'Tirath Ram Hospitals Pvt Ltd', 'Lalit Dental Care', 'Dentecare - Multispeciality Dental Clinic', 'Hdfc bank', 'Kotak bank', 'Indian bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']","['4 Wardrobe', '8 Fan', '52 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Park', 'Visitor Parking', 'Low Density Society']"
,house,sector 50,independent,7.0,3000.0,23333.0,Plot area 2400(222.97 sq.m.)Built Up area: 3400 sq.ft. (315.87 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),4,4,2,servant room,3.0,North-East,10+ Year Old,"['Radhakrishna Shani Mandir', 'Standard chartered ATM', 'Icici bank ATM', 'Vatsalya Clinic', 'Meher Clinic', 'Bones Clinic - Orthopaedics', 'Vishesh Dental', 'Dr. Naresh Pandita', 'Park Hospital Gurgaon', 'Neelkanth Health Care', 'Dr. Anuj Sharma', 'Skin Clinic', 'Divine Look Clinic Centre', 'Dr. Aruna Kalra', 'Wellness Eye Centre', 'Best Urologist Atcomplete Family Clinic', 'Sukhmani Hospital Pvt. Ltd', 'Wembley estate club', 'Gardian Pharmacy', 'Genius', 'Apollo Pharmacy', 'SPAZE BUSINESS PARK', 'Unitech', 'Hdfc bank', 'Hdfc bank', 'Hdfc bank', 'Icici bank', 'Indusind bank', 'Hdfc bank and atm', 'SRS Cinemas', 'Madison and Pike', 'India', 'Haldiram', ""Domino's Pizza"", ""Nirula's"", 'Starbucks', 'Nook', 'Pizza Hut', 'Kamla International', 'Gurugram University', 'Amity Global School', 'Delhi Public School Primary Section', 'Manav Rachna School', 'Manav Rachna Swimming Pool']","['5 Wardrobe', '1 Dining Table', '5 Light', '5 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
,house,sector 48,vipul tatvam villa,8.5,4000.0,21250.0,Plot area 4000(371.61 sq.m.),4,5,3+,"pooja room,study room,servant room,others",2.0,North,5 to 10 Year Old,"['Athena', 'Star Mall', 'The Sixth Element School', 'K.R.Mangalam World School', 'Medhaam Pre School & Daycare', 'Peer Baba Ki Mazar', 'HDFC Bank', 'Punjab National Bank', 'Axis Bank', 'Sushil Park', 'CoNexus.Life B35', 'World Tech Park', 'Marriott Courtyard', 'Moksh Wellness Pvt Ltd.', 'Bharat Petroleum Petrol Pump']","['5 Wardrobe', '1 Water Purifier', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '21 Light', '1 Modular Kitchen', '1 Chimney', '7 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
,house,sector 66,emaar mgf marbella,8.7,2250.0,38667.0,Plot area 250(209.03 sq.m.)Built Up area: 267 sq.yards (223.25 sq.m.),4,5,2,"study room,servant room",3.0,East,0 to 1 Year Old,"['Sector 55-56 Rapid Metro Station', 'HUB 66', 'NH 48', 'Hasanpur', 'Gurugram University', 'Delhi Public School', 'Park Hospital', 'Indira Gandhi International Airport', 'Sealdah', 'Vatika Business Centre', 'The Oberoi', 'De Adventure Park', 'DLF Golf and Country Club', 'Tau DeviLal Sports Complex']",,"['Centrally Air Conditioned', 'Water purifier', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']"
,house,sector 109,international city by sobha phase 2,12.5,4687.0,26667.0,Plot area 500(418.06 sq.m.),5,6,3,"pooja room,study room,servant room,store room",3.0,East,1 to 5 Year Old,"['Dwarka Sector 21 Metro Station', 'Pacific D21 Mall', 'Dwarka Expressway', 'Euro International School', 'The NorthCap University', 'Aryan Hospital', 'Indira Gandhi Intl Airport', 'Gurgaon Railway Station']","['7 Geyser', '12 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
,house,sector 109,international city by sobha phase 2,6.8,5400.0,12593.0,Plot area 600(501.68 sq.m.),4,5,3,servant room,2.0,North-West,1 to 5 Year Old,"['Dwarka Sector 21 Metro Station', 'Pacific D21 Mall', 'Dwarka Expressway', 'Euro International School', 'The NorthCap University', 'Aryan Hospital', 'Indira Gandhi Intl Airport', 'Gurgaon Railway Station']",,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
,house,sector 109,international city by sobha phase 2,9.5,3600.0,26389.0,Plot area 400(334.45 sq.m.),7,6,3,"pooja room,study room,servant room",3.0,West,1 to 5 Year Old,"['Dwarka Sector 21 Metro Station', 'Pacific D21 Mall', 'Dwarka Expressway', 'Euro International School', 'The NorthCap University', 'Aryan Hospital', 'Indira Gandhi Intl Airport', 'Gurgaon Railway Station']",,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
